,match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only
0,12260075,1,,30,LOfsRUhc,2,3,1714499700,lehecka-nadal,True
1,12260076,1,1,16,FyLsvGHb,1,3,1714480500,sinner-khachanov,True
2,12260077,1,23,2,QCtsytke,2,3,1714484700,alcaraz-struff,True
3,12260078,1,7,2,fKRsytzc,1,3,1714564800,alcaraz-rublev,False
4,12260080,2,21,4,nTxsbvNb,1,3,1714488300,cerundolo-zverev,True
5,12260081,2,12,21,RvebsnvNb,1,3,1714598100,cerundolo-fritz,True
6,12260083,,1,,nPBisvGHb,2,3,1714652100,sinner-auger-aliassime,True
7,12260085,1,,5,YFXsnPBb,1,3,1714496100,auger-aliassime-ruud,False
8,12261594,2,,2,ebnbsBKmd,2,3,1714594500,andreeva-sabalenka,False
9,12261595,1,,4,VktsmBzs,2,3,1714550400,rybakina-putintseva,True
10,12261596,1,18,8,ziosbcx,1,3,1714501800,jabeur-keys,False
11,12276769,2,Q,,vjjslUp,2,3,1714550700,duckworth-berankis,True
12,12276772,1,5,,nTuwCJbc,1,3,1714554600,bu-escoffier,True
13,12276773,2,LL,,rOWsLRLb,1,3,1714620600,shimizu-jasika,True
14,12276774,2,,8,wjkgsMLrc,1,3,1714620600,bellucci-schoolkate,False
15,12276775,1,A,,ELGesaQHb,2,3,1714633800,holt-hsu,False
16,12276776,2,,3,uxysAbIb,2,3,1714547100,walton-bolt,False
17,12276781,2,WC,,oImbsFbTb,2,3,1714553400,zhukayev-rigele-te,True
18,12276783,1,,7,fLPbsQEpd,2,3,1714609800,lajal-cressy,False
19,12276806,2,LL,,CousCrJ,1,3,1714651200,villanueva-dutra-da-silva,True
20,12276816,1,Q,,hVvsWGnc,1,3,1714646700,boscardin-dias-sell,True
21,12276857,1,A,8,wxDbsJlyc,2,3,1714635000,darderi-ugo-carabelli,True
22,12276861,2,,4,zQLsqaTb,1,3,1714646700,eubanks-galan,False
23,12276862,1,7,,GKtsgaab,1,3,1714661100,borges-nishioka,False
24,12276863,1,6,A,vfusXvuc,1,3,1714633200,svajda-fucsovics,True
25,12276864,2,Q,2,lXZbspvec,2,3,1714660500,musetti-cerundolo,True
26,12276924,2,,,voAsXnEk,2,3,1714651200,arango-ponchet,False
27,12276925,1,Q,,QXtsEhM,2,3,1714637700,shymanovich-paquet,False
28,12276927,1,7,WC,mFNbsexcc,1,3,1714640400,volynets-monnet,False
29,12276928,1,8,,iBhsgnW,1,3,1714650000,ferro-cornet,True
30,12276929,1,1,,tGBbsudVb,1,3,1714570500,sonmez-burel,True
31,12276934,2,Q,WC,izrcsnMuc,2,3,1714652100,sierra-boisson,False
32,12276937,2,,5,UupsDQZc,1,3,1714566600,naef-saville,True
33,12276938,1,3,,VwxcsfOKc,1,3,1714648800,preston-stearns,True
34,12276975,1,3,,XWhsezJc,1,3,1714631400,andreeva-rus,False
35,12276976,2,,2,TeCsBXO,2,3,1714649100,siniakova-gjorcheska,False
36,12276978,2,6,,kOLtmvzc,2,3,1714646700,krueger-kenin,False
37,12276981,2,,4,aADsaTmw,2,3,1714635000,boskovic-frech,False
38,12276983,2,,,rpyswmEo,1,3,1714651500,maristany-zuleta-de-reales-radanovic,True
39,12276986,2,,8,fCqskoK,1,3,1714643400,sherif-bogdan,True
40,12276987,2,7,,XDKbsbMOc,1,3,1714637700,ciric-bagaric-osorio,True
41,12287004,1,WC,,BVGbsEcnm,2,3,1714506300,de-almeida-alves,False
42,12287005,2,A,WC,KjhszpKc,1,3,1714583400,torres-clezar,False
43,12287006,1,7,,jNhcspVuc,2,3,1714509300,bueno-guillen-meza,True
44,12287007,2,WC,,CrJscCjh,,3,1714495500,miguel-villanueva,False
45,12287008,2,,,ibwcsrNcd,1,3,1714507500,zanellato-sakellaridis,False
46,12287009,1,,2,JRHsGlIc,1,3,1714584900,ambrogi-dellien,True
47,12287010,,,,BlBsoPij,,3,1714478400,midon-sakamoto,True
48,12287011,2,,6,jCvsPPAb,1,3,1714478400,habib-cid-subervi,False
49,12287012,2,8,,EHzesZNFc,1,3,1714576800,vallejo-kirkin,False
50,12287013,1,,,WGbcsORtc,1,3,1714528800,aboian-boscardin-dias,True
51,12288044,1,,2,voGsVZAb,1,3,1714473300,blinkova-ponchet,False
52,12288048,2,,,dlysYnEb,2,3,1714487700,arango-sharma,True
53,12288050,,3,,RCvsVlec,,3,1714479000,stearns-vickery,True
54,12288414,,,,afgesWMgi,,3,1714595700,habib-hilderbrand-stepanov-urrea,False
55,12288415,,,,yGdxsXMge,,3,1714604100,hemery-ouakaa-bueno-vallejo-daniel,False
56,12288416,,,2,WegesTbge,,3,1714583700,oliveira-popko-britto-villanueva,False
57,12288417,1,4,,bygesYMge,1,3,1714597500,ambrogie-carou-harper-stevenson,True
58,12288418,,,,YVensZMge,,3,1714581300,mena-sakellaridis-reis-da-silval-torresb,False
59,12288419,1,1,,KGFdserWw,1,3,1714592100,watanabe-yuzuki-alves-dutra-da-silva,False
60,12288420,1,,WC,xMHsLQfc,1,3,1714597200,cid-subervi-uchida-clezar-neis,False
61,12288421,2,WC,3,IRodsaNge,1,3,1714590300,miguelf-sell-boscardin-dias-guillen-meza,True
62,12288918,2,7,WC,gaabsrvuc,1,3,1714570200,maestrelli-borges,True
63,12288919,1,,A,XPrszQG,1,3,1714578300,galan-albot,True
64,12288920,2,A,A,VpHbsXomc,2,3,1714567800,svajda-piros,True
65,12288921,2,6,WC,vfubNTUb,1,3,1714565700,zeppieri-fucsovics,True
66,12288922,1,,5,XWQsWJmd,2,3,1714580100,michelsen-sonego,True
67,12288923,2,,8,pFNbaJlyc,2,3,1714485000,darderi-tirante,True
68,12288924,2,,A,HxusxrDb,2,3,1714572900,ugo-carabelli-daniel,True
69,12288925,2,A,,JigsyQg,2,3,1714579200,coria-fognini,True
70,12288926,2,,,gxWsOWP,2,3,1714558500,van-de-zandschulp-rinderknech,False
71,12288929,2,WC,A,YPfsxLn,2,3,1714485000,ramos-vinolas-wawrinka,False
72,12288930,2,6,,yUIsBlUb,2,3,1714545000,nakashima-martinez,False
73,12288931,,A,7,NqkuULfc,,3,1714569900,shevchenko-goffin,False
74,12288932,2,,WC,geHbsEyjc,1,3,1714566600,atmane-gaston,True
75,12288933,2,A,A,oNfsWBJb,2,3,1714484100,mayot-gasquet,False
76,12289656,2,,,KgMblhvgd,2,3,1714479000,minighini-iannaccone,False
77,12289658,2,,,qehesgvid,1,3,1714480200,estevez-price,True
78,12289660,1,,,jMNsLCFd,2,3,1714581000,tobon-lock,True
79,12289663,1,,,MoHslqoc,1,3,1714487400,alvarado-berrospi-altamirano,True
80,12289664,2,,,BoksYcxc,2,3,1714587300,nunez-gomez,False
81,12289665,,,,DazsNvhb,,3,1714494600,kozarov-zeballos,True
82,12289667,2,,,LBJbsOjkn,1,3,1714572900,tsitsipas-adams,False
83,12289668,2,,,hfRcsKVDc,1,3,1714497300,ccuno-torres-murcia,False
84,12289670,2,,,GGIbsJkkc,2,3,1714584600,heredia-denisov,True
85,12289671,2,,,ieBbsGAbc,1,3,1714577100,ortenzi-portillo-ramirez,False
86,12289672,1,,,ChMqJcbb,2,3,1714518000,monroy-fossa-huergo,True
87,12289674,,,,bmHsUqXc,,3,1714482900,brace-neffa-de-los-rios,False
88,12289675,1,,,IuysfZC,2,3,1714494600,estable-zhu,False
89,12289677,2,,,duDbsDBDc,1,3,1714582500,franco-hoyos-franco,True
90,12289678,2,,,xLgdsxnkd,2,3,1714482900,lizarazo-higuita-barraza,True
91,12289690,1,,,HaebvPQgd,2,3,1714497900,pena-osorio,False
92,12289691,2,,,EOQsFldb,2,3,1714573800,hinojosa-gomez-tona,True
93,12290721,1,,Q,InksELFb,1,3,1714539300,hsu-bai,False
94,12291185,2,,,YRtcsYhdd,1,3,1714469400,zelinskaya-snigur,False
95,12291277,1,,,ThMcsBgad,1,3,1714562100,sagandikova-pavlova,True
96,12291304,2,,,eQkbsJTjd,1,3,1714476000,bergkvist-larsson-saner,False
97,12291487,1,,,fwAbkwEBb,1,3,1714551300,mazzoni-kulambayeva,True
98,12291488,2,,,RdebshpFt,1,3,1714561800,lemaitre-rame,True
99,12291489,2,,,GstslWGb,2,3,1714560600,sziedat-lim,True
100,12291490,2,,,lcNsfVGb,1,3,1714556700,ganz-bandecchi,True
101,12291491,2,,,ZxUmugpc,2,3,1714559400,dean-samir,True
102,12291492,2,,,tqKszPX,1,3,1714549500,ibbou-albie,True
103,12291493,2,,,JGhbseCtc,2,3,1714558200,gimbrere-cakarevic,False
104,12291497,2,,,YdPsRCtc,2,3,1714569000,yamazaki-horvit,True
105,12291498,1,,,BhkseVHd,1,3,1714562100,lopez-shinikova,False
106,12291506,1,,,wIwsYbnd,2,3,1714558500,quevedo-benoit,False
107,12291593,2,,,cEqcshCkd,2,3,1714477200,stojanova-zvonaru,True
108,12291657,2,,,QfUsetyc,1,3,1714479900,schunk-zidansek,False
109,12291659,2,,,VyOsHKbc,1,3,1714487100,riera-galfi,False
110,12291660,2,,,KGAsYRnc,1,3,1714484100,middendorf-pigossi,False
111,12291698,1,1,,hfCsEjTb,1,3,1714575000,navarro-pera,False
112,12291700,1,,,aLwbsAhQb,1,3,1714568100,mandlik-liu,True
113,12291702,2,,,cttvkqK,2,3,1714553400,sherif-sasnovich,True
114,12291704,1,,8,fCqstIu,2,3,1714567200,parrizas-diaz-bogdan,True
115,12291706,2,3,,QWhsDgMb,1,3,1714551300,rakhimova-rus,False
116,12291709,1,,5,rpykYmOb,1,3,1714483200,wang-xiy-radanovic,True
117,12291711,1,6,,kOLsIxO,1,3,1714560000,burillo-escorihuela-kenin,False
118,12291712,1,,,TeClDbVb,1,3,1714472100,martinez-cirez-gjorcheska,True
119,12291714,2,,2,CXDskDNb,2,3,1714481400,parks-siniakova,True
120,12291819,1,,,jwDpsWTGd,1,3,1714491900,karahan-nawaf,True
121,12291832,1,,,JaCbsDdPd,1,3,1714487400,safiullina-nagata,False
122,12291833,2,,,LtbdsyRMy,2,3,1714470300,alonso-gudelj,True
123,12292132,2,,,gzfbswwAc,2,3,1714477200,lovric-gadient,False
124,12292140,1,,,TNKcsGlLd,1,3,1714494600,voljavec-bielinskyi,False
125,12292146,1,,,qGncsEWpv,1,3,1714484400,tesankic-juric,True
126,12292148,2,,,INGsbHIb,1,3,1714490100,lemstra-madarasz,True
127,12292151,1,,,rUHbUtfd,2,3,1714492500,molder-woerner,False
128,12292279,1,Q,,EhMsaiWb,1,3,1714479600,tikhonova-shymanovich,False
129,12292282,1,,,Pjfbszntu,2,3,1714491900,steur-failla,True
130,12292287,1,,,ejPcxoMYc,1,3,1714497000,lopez-martinez-kostic,False
131,12292484,2,,,PQAszXhj,1,3,1714475100,weckerle-cadar,False
132,12292485,2,,,HADsvfJd,2,3,1714483800,simpson-bains,False
133,12292487,1,,,cemcsszed,1,3,1714477800,ogunwale-sieg,True
134,12292489,2,,,tUAsebYb,1,3,1714485900,szostak-sugnaux,False
135,12292490,2,,,KuusYnYc,1,3,1714472400,bubelyte-marcinkevica,False
136,12292491,2,,,JLhcsgYab,2,3,1714475700,tatu-barnes,True
137,12292492,2,,,jvkksVoxc,1,3,1714481700,monnot-daley,False
138,12292681,,,,bBKbsVqDd,2,3,1714480200,voelzke-tavarez-pichardo,True
139,12292682,,,,UwYdslNgh,1,3,1714484700,castillo-sanchez-sarosi,False
140,12292683,1,,,nzKbstMgd,2,3,1714486500,razeghi-nefve,True
141,12292684,2,,,mlnbsYDob,2,3,1714496400,jones-goncalves-ceolin,True
142,12292685,,,,FOvcipzpd,2,3,1714485600,bigun-phung,True
143,12292688,2,,,JKacsCfEd,1,3,1714511100,lee-maloney,False
144,12292689,2,,,uxPoDBrd,2,3,1714493700,woestendick-van-orderlain,False
145,12292691,,,,QwYmsgyge,2,3,1714480200,farzam-manning,True
146,12292692,,,,ByQbsDrcj,2,3,1714496400,bobo-vidal,True
147,12292693,2,,,cDabfRJWb,1,3,1714494600,lyeons-denolly,False
148,12292694,1,,,dhicsBUug,2,3,1714497900,hartenstein-cabrera,False
149,12292820,1,,,VTNsedIb,2,3,1714598100,tubello-william,False
150,12292821,2,,,VBmcsUqXc,1,3,1714481700,brace-nava-elkin,True
151,12292822,1,,,GrGswrLb,1,3,1714487700,gulin-lodikova,True
152,12292823,2,,,eCtbsxfed,1,3,1714595100,rakotomanga-rajaonah-romero,True
153,12292824,1,,,PazsnmH,1,3,1714583400,neffa-de-los-rios-zeballos,False
154,12292825,1,,,FDBbsuwmd,2,3,1714492500,senties-konishi-camargo-silva,True
155,12292826,2,,,OLvsWQLi,2,3,1714509900,sanchez-uribe-alves,True
156,12292827,1,,,FMAcspMDc,2,3,1714491900,baszak-tran,False
157,12292828,2,,,uZRsWRGh,2,3,1714590900,mediorreal-arias-vidal,False
158,12292829,1,,,qizbsZtbd,2,3,1714491900,markus-labrana,True
159,12292849,1,,,SzhsHmtd,2,3,1714503300,jovic-volodko,True
160,12292850,2,,,yDicsuBnd,2,3,1714493100,osuigwe-bhamidipaty,True
161,12292851,1,,,Bvrlslxpc,1,3,1714478400,reami-appleton,False
162,12292852,2,,,pBvsFmOb,2,3,1714491000,osuigwe-anderson,True
163,12292853,1,,,jkEbsLugd,1,3,1714493100,yamalapalli-rosca,False
164,12292860,2,,,JifbsBgOb,2,3,1714508700,li-chang,True
165,12292861,2,,,gDhsqbod,2,3,1714501500,urhobo-lepchenko,False
166,12292863,2,,,kdZswzuc,2,3,1714495200,karatancheva-flores,False
167,12292876,,,,UuhdsPWTd,1,3,1714481100,benson-hansch-mauritzson,True
168,12292877,,,,Hhcislugd,1,3,1714484700,mouesca-haviland,True
169,12292878,,,,dMUbsRThc,1,3,1714491900,prado-contreras-bermejo,True
170,12292930,2,,,lLgdsUtrd,2,3,1714587300,vithoontien-castaneda,True
171,12292931,2,,,tUzbhAOic,1,3,1714581600,alarcon-mejia,True
172,12292932,2,,,cuXbsASod,1,3,1714574700,garcia-longo-brown,True
173,12292933,1,,,GPDcsvkRc,,3,1714604400,loof-de-almeida,True
174,12292934,1,,,euYsjZkd,1,3,1714593000,dos-santos-bertran,False
175,12292935,1,,,IpkcsQmDc,2,3,1714583400,leal-ogura,True
176,12292936,2,,,wuDbscKkc,2,3,1714602000,barreiros-reyes-rengifo,True
177,12292937,2,,,MczcsJlvd,2,3,1714596900,fernandez-pannu,True
178,12292938,2,,,cXpbsrvJb,2,3,1714478400,kozyreva-okalova,True
179,12292939,2,,,XqZbsmxpc,2,3,1714498500,rogers-hu,True
180,12292941,2,,,WEEbsnfTc,1,3,1714491000,gomez-gruber,False
181,12292942,1,,,YTqdaapFd,1,3,1714498200,crossley-slama,False
182,12292943,2,,,ywObsVrJd,1,3,1714495500,ekstrand-melosch,False
183,12292944,1,,,PYkcsrZXd,2,3,1714498200,llewellyn-colling,True
184,12292945,2,,,BnqdsoUBd,2,3,1714495800,mcneil-webster,False
185,12292946,2,,,kkTbsiDgd,2,3,1714494000,pursoo-murgett,True
186,12292947,2,,,gjabswpKb,1,3,1714488300,poling-danailova,True
187,12292948,1,,,giddsMXVd,1,3,1714488300,frey-reed,True
188,12293427,1,,,ZbRpKaEb,1,3,1714532400,hontama-birrell,True
189,12293430,1,,,fNOkEMU,2,3,1714526400,fung-inglis,True
190,12293433,2,,,arvbsdJEd,1,3,1714550400,yaneva-yushchenko,True
191,12293440,1,,,PeobsauBb,1,3,1714535400,ma-hartono,False
192,12293441,1,,,aEkdsqnld,2,3,1714555800,grubor-bulatova,True
193,12293442,1,,,llYboLDQd,2,3,1714569000,kovackova-atay,False
194,12293445,1,,,uZNbspbod,2,3,1714547400,sonobe-giraldi-requena,False
195,12293448,2,,,AeJbsEkPu,2,3,1714569000,tanaskovic-bayerlova,False
196,12293451,2,,,MJqszufb,2,3,1714526400,shibahara-jang,True
197,12293457,2,,,WWBbsuxod,2,3,1714545900,heutschi-villet,True
198,12293459,1,,,AtmcsOIdd,2,3,1714543200,paukstyte-bossi,False
199,12293460,1,,,Gzhsewye,2,3,1714555800,drakeford-lewis-paszek,False
200,12293462,1,,,JEBsWdPd,2,3,1714560000,sanchez-ferreira-silva,False
201,12293463,2,,,iUZsCqbt,2,3,1714555500,zusman-cukierman,False
202,12293464,1,,,RBdcsPCKc,1,3,1714545300,merida-aguilar-ionel,True
203,12293465,2,,,UxCbsUDQz,2,3,1714565700,bonding-sanchez-izquierdo,False
204,12293466,1,,,lArsbJKb,1,3,1714557600,lopez-morillo-collarini,True
205,12293468,2,,,kcLsOuLb,2,3,1714548600,alvarez-varona-serdarusic,False
206,12293469,2,,,QXxcsHQDp,2,3,1714545900,buse-rincon,False
207,12293470,1,,,OyYspcTb,1,3,1714555800,krutykh-gautier,True
208,12293471,1,,,NTEbsETjd,2,3,1714566000,stromquist-hoedt,False
209,12293472,1,,,vaCcsoVQd,1,3,1714572900,cvetkovic-pavlou,True
210,12293473,1,,,TuAssyvQb,1,3,1714550400,haavisto-podlinska,False
211,12293474,1,,,NqcbsCQHb,1,3,1714592700,nordquist-ponwith,False
212,12293475,1,,,uZpdsrgae,2,3,1714561200,ivanovic-yesypchuk,False
213,12293476,1,,,TpCbsiRuc,2,3,1714564800,nguyen-tan-hutchinson,False
214,12293477,1,,,oTqrjfN,1,3,1714579800,kirchheimer-bangoura,False
215,12293478,1,,,QgDbsUyTb,1,3,1714552200,belgraver-helmi,False
216,12293480,1,,,LqeesWOfd,2,3,1714563600,stankovic-obradovic,True
217,12293481,2,,,HyAsCDKq,1,3,1714561200,nuudi-lazaro-garcia,False
218,12293482,2,,,bwYcsaxvd,2,3,1714559400,delaunay-rylatt,False
219,12293483,2,,,drVsLWAc,1,3,1714582200,hietaranta-pieri,False
220,12293484,2,,,EiHcsDTjd,2,3,1714552800,johansson-van-poppel,True
221,12293485,1,,,EjWseLmd,1,3,1714565100,neilson-gatenby-stresnakova,True
222,12293486,2,,,NynbsXEdq,2,3,1714575000,svendsen-rushiti,True
223,12293487,2,,,FlGcsaZId,2,3,1714574700,quan-lilov,True
224,12293488,2,,,OlmdsbRpd,1,3,1714558800,cooling-black,False
225,12293489,,,,ETjcsvkvd,,3,1714556400,sava-toth,True
226,12293490,2,,,pZGsEAjc,2,3,1714583400,delai-colmegna,False
227,12293491,1,,,MjbdyBWpd,1,3,1714555800,maric-drugdova,False
228,12293492,1,,,gaqbsvCDb,1,3,1714543800,toma-kulikova,True
229,12293493,2,,,nZukcyqc,1,3,1714554300,kartal-omae,True
230,12293494,2,,,ubVctNkad,2,3,1714569600,hrdinkova-dernikovic,True
231,12293495,2,,,WqMvsWglc,1,3,1714565100,reyngold-nagy,True
232,12293496,2,,,lLacsFUwc,1,3,1714566900,rey-garcia-ryser,True
233,12293497,2,,,WJqcsuTTd,1,3,1714565400,cilekova-ignatjeva,False
234,12293498,1,,,DQAbsyhgd,1,3,1714542300,vrancken-peeters-karamoko,True
235,12293499,1,,,vznbvdQfd,1,3,1714551900,casanova-beaupain,False
236,12293500,1,,,pyfdskqHd,2,3,1714559400,kargina-hansen,False
237,12293501,1,,,jCqqDZFb,2,3,1714568700,cortez-llorca-yashina,False
238,12293502,1,,,lgRbsXDmc,2,3,1714549800,alcala-gurri-ben-abdennibi,True
239,12293503,2,,,rjgstljd,1,3,1714548900,simundza-setkic,False
240,12293505,2,,,MYUbsArMc,2,3,1714566600,poljicak-paty,False
241,12293506,1,,,aDdchmWed,1,3,1714558200,ujvary-steiner,False
242,12293507,1,,,aHjbsdRtd,1,3,1714574700,romano-sultanov,False
243,12293508,1,,,voUsWbRc,1,3,1714578300,sorger-pichler,True
244,12293509,2,,,gQxbsysDc,1,3,1714575300,szabanin-robbe,True
245,12293510,2,,,WCUcsuutd,1,3,1714574100,kriznik-faucon,False
246,12293513,2,,,gatcsiKtd,2,3,1714571100,piatrouski-saraiva-dos-santos,False
247,12293516,1,,,jgKbsjyQb,2,3,1714569600,bertimon-parker,True
248,12293517,1,,,ILUbsjDSc,1,3,1714561200,vogt-romero-gormaz,False
249,12293519,2,,,nrbcsjQJd,1,3,1714557000,virgili-berini-politowicz,False
250,12293523,2,,,ElVsupjb,1,3,1714564200,gabric-grabher,False
251,12293524,1,,,CEvsAqMb,1,3,1714562400,udvardy-mitu,True
252,12293525,1,,,gxvsiCld,1,3,1714544400,gulin-roca-batalla,True
253,12293527,1,,,zvpsHCNb,1,3,1714547100,marques-nesterov,False
254,12293528,2,,,ArQsuPAc,1,3,1714568100,semenistaja-serban,False
255,12293529,1,,,GWAbsvxuc,1,3,1714560300,yamanaka-makhlouf,True
256,12293530,1,,,JDQcsGeid,1,3,1714566600,feistel-palicova,False
257,12293531,1,,,NgTbsmjZb,2,3,1714563000,vandermeersch-benzal-alia,False
258,12293533,,,,ovWbsdyfc,,3,1714551300,erjavec-chwalinska,False
259,12293534,1,,,uUzbsXoZb,1,3,1714572600,kumasaka-catarina,True
260,12293535,2,,,BwpcsyKJc,2,3,1714574700,avdeeva-noha-akugue,True
261,12293536,2,,,XhKcsBfJd,2,3,1714560300,khazime-crowther,False
262,12293537,1,,,bqTbsHNYc,2,3,1714560900,seidel-niemeier,True
263,12293538,1,,,xxtbsyXhc,1,3,1714555800,hamza-reguig-hsu,False
264,12293539,2,,,JgDbsrIKc,1,3,1714545900,wurth-zavatska,True
265,12293540,2,,,WfxcsIEQc,2,3,1714554600,cook-wiskandt,True
266,12293541,2,,,RRpcsYLrc,1,3,1714573800,waldner-araujo,False
267,12293542,1,,,eyrbsWnZc,1,3,1714549500,lobanov-ribeiro-lago,False
268,12293543,2,,,ufLbshgtd,2,3,1714554000,szymkowiak-brigida,False
269,12293544,2,,,PjDsmwbd,2,3,1714549800,singh-kim,True
270,12293545,1,,,yuRcfeLb,2,3,1714545900,zhu-yamasaki,False
271,12293558,1,,Q,FnpsROrx,1,3,1714560300,aboian-mena,True
272,12293559,2,Q,5,EbIjmfKb,1,3,1714576500,reis-da-silva-uchida,True
273,12293560,2,1,Q,hQbswAH,2,3,1714524900,hemery-sell,False
274,12293561,2,4,LL,Aodsjfy,2,3,1714500300,oliveira-dutra-da-silva,False
275,12293562,2,Q,,FlBsticc,1,3,1714497300,justo-sakamoto,True
276,12293563,2,Q,3,qtvsxQgd,1,3,1714525800,prado-angelo-popko,True
277,12293564,2,Q,A,YcgcsAnGc,2,3,1714587600,kuzuhara-gimenez,True
278,12293643,2,,,xhDbskXEb,2,3,1714505400,clark-marrero-curbelo,True
279,12293644,1,,,QtHsdoEb,1,3,1714528200,maginley-escobedo,True
280,12293645,1,,,EYGscrWb,2,3,1714499100,ohoisin-bataljin,False
281,12293649,2,,,dzysgpqd,2,3,1714514400,strode-chappell,False
282,12293650,2,,,POlbsKaji,2,3,1714520700,magadan-pearson,False
283,12293651,2,,,PAnbsVIEb,2,3,1714528500,rubio-fierros-strode,True
284,12293652,,,,glKwszrXb,2,3,1714609500,schachter-van-emburgh,False
285,12293653,1,,,FQgsWLmd,1,3,1714611000,jauregui-sainz-tomic,False
286,12293656,2,,,KZXbsKlSc,2,3,1714593600,browning-ilagan,True
287,12293657,2,,,eCkbshxem,1,3,1714608000,pacheco-mendez-romero-estrada,False
288,12293726,1,,,QoLcsNgXn,1,3,1714546800,jovic-gueymard-wayenburg,False
289,12293727,1,,,DundsdGEd,2,3,1714551300,kostic-frusina,False
290,12293728,1,,,xxpcsRacd,2,3,1714562400,gentzsch-jevtovic,True
291,12293729,1,,,mZLbsdmse,1,3,1714571400,zivkovic-sumizawa,True
292,12293730,2,,,JApdsYHmd,2,3,1714557300,buldorini-inoue,True
293,12293731,1,,,ZZwcsCkRc,2,3,1714563900,jong-hess,False
294,12293732,1,,,WUBbsMkNl,1,3,1714548600,jubb-dellavedova,False
295,12293733,1,,,ucysnXN,1,3,1714553700,wallart-martin,True
296,12293734,1,,,MMwsSlpb,1,3,1714561200,shaw-mott,True
297,12293735,2,,,zMBsOXHb,2,3,1714549500,little-imai,True
298,12293736,1,,,LQxbszKkc,1,3,1714557600,matsuda-bass,False
299,12293737,1,,,xbGbsyPpc,2,3,1714554000,hussey-gengel,True
300,12293738,2,,,PHWsRUfc,2,3,1714554900,wendelken-canter,False
301,12293739,2,,,lzvsQwec,1,3,1714565700,allen-kiick,False
302,12293740,2,,,KMFbsGLFb,2,3,1714558500,broom-knaff,True
303,12293741,1,,,qxncsFWge,2,3,1714564800,claire-an-okutoyi,True
304,12293743,1,,,pLAsfvjd,1,3,1714584600,bowers-kuwata,False
305,12293745,1,,,GJFbsUrVd,1,3,1714591200,aguiar-mcadoo,True
306,12293747,2,,,OrtbsKnEd,2,3,1714593000,lam-kononova,True
307,12293748,2,,,qJXskNK,2,3,1714599900,krywoj-herrero-linana,True
308,12293750,1,,,kbpbsqZIb,2,3,1714595100,fakih-kwong,False
309,12293751,2,,,pYNsdJpd,2,3,1714601700,bohrer-martins-rinaldo-persson,True
310,12293756,2,,,mTysavK,1,3,1714578300,loeb-sanchez,False
311,12293757,2,,,HifbspHad,1,3,1714589700,hovde-mikulskyte,True
312,12293758,2,,,TNxshWH,1,3,1714566300,von-deichmann-strakhova,True
313,12293759,2,,,KMCsVPgc,2,3,1714590000,kalieva-arconada,True
314,12293760,1,,,JEKsjcI,2,3,1714567500,grammatikopoulou-chirico,False
315,12293761,2,,,HeDbsFPvc,2,3,1714599300,norin-sun,False
316,12294022,2,,,HljszFq,1,3,1714540500,krunic-rodionova-ar,False
317,12294023,2,,,ACpsyugd,1,3,1714536000,kuramochi-savinykh,False
318,12294024,1,,,xDysPQJ,1,3,1714548600,chong-lee,False
319,12294025,1,,,PncbwpQHb,2,3,1714530600,shimizu-okamura,True
320,12294026,2,,,qNLsJAwc,2,3,1714551900,yang-grey,True
321,12294027,2,,,FqFszNXb,2,3,1714535100,naklo-bektas,True
322,12294068,2,LL,,ZRLbsgHpc,1,3,1714545000,wong-shimizu,False
323,12295042,2,,,oJXstRKb,1,3,1714571100,rusova-bouzo-zanotti,False
324,12295043,2,,,rDiashTge,2,3,1714570500,martinez-ruiz-mozgaleva,True
325,12295044,1,,,MwQcsmIEd,1,3,1714556400,ros-parres-lipiec,False
326,12295045,2,,,duuvlNqc,1,3,1714554600,llinares-domingo-parres-azcoitia,True
327,12295046,1,,,zPucscvZd,1,3,1714545000,kavanagh-scilipoti,True
328,12295047,2,,,eiccsMhud,1,3,1714548600,arifullina-perello-saavedra,True
329,12295048,2,,,aBuxsohMc,2,3,1714557900,plaza-araujo-garkusha,True
330,12295101,2,,,ZCAbskiId,2,3,1714640400,meneguzzo-raggi,False
331,12295102,1,,,BvtbsyWsc,1,3,1714547700,kovapitukted-tsygourova,False
332,12295103,2,,,wxYbsdQYc,2,3,1714568400,kuhl-mazzola,True
333,12295104,2,,,JtdcsqEGc,2,3,1714640400,odorizzi-sakellaridi,False
334,12295105,2,,,aKcbsMQjl,2,3,1714579800,greco-lucchina-kostyuk,True
335,12295106,1,,,EJUbsIEDd,1,3,1714584300,monteleone-vedder,True
336,12295107,2,,,lhlbsNOkd,1,3,1714559400,pace-szymczuch,True
337,12295118,,,,qXgdsbePd,2,3,1714473000,gonzalez-galino-pedrico-kravtsov,False
338,12295121,2,,,IZNbspupc,1,3,1714644900,tabacco-otegui,False
339,12295130,1,,,plXsZCBb,1,3,1714641000,dartron-e-demidova,False
340,12295143,2,,,UoLcsiLmd,1,3,1714647600,searle-bertrand,True
341,12295144,1,,,lYncsUwid,1,3,1714545900,kalyakina-kudashova,False
342,12295145,1,,,LuusEZfc,2,3,1714551300,frayman-gorgodze,True
343,12295148,1,,,UYddsgMKd,2,3,1714638600,ksandinov-vandewinkel,False
344,12295149,,,,fnQbsaBBc,1,3,1714484700,urribarrens-ramirez-rocha,False
